PID,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Fireplaces,Garage Cars,Wood Deck SF,SalePrice,SalePrice_Present,TotalPorch,Overall Qual,Overall Cond,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Fireplace Qu,Garage Finish,Garage Qual,MS SubClass,MS Zoning,Lot Shape,Lot Config,Neighborhood,Condition 1,Roof Style,Exterior 1st,Foundation,Central Air,Garage Type,Sale Type,Sale Condition,Alley_simplificado,Land_Contour_simplificado,Land_Slope_simplificado,Roof_Matl_simplificado,Electrical_simplificado,FunctioNo aplical_simplificado,Paved_Drive_simplificado,PoolQC_simplificado,Fence_simplificado,Misc_Feature_simplificado
903231030,51.0,6120,1935,1995,884.0,0,1573,0.0,0.0,1,0,3,1,0,1.0,0,133000,198354.8108964649,174,4,7,3,3,3,1,1,1,5,4,0,1,3,50,RM,Reg,Inside,BrkSide,Norm,Gable,AsbShng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
903231060,51.0,6120,1936,1950,264.0,0,800,0.0,0.0,1,0,1,1,1,0.0,0,60000,89483.3733367511,0,2,3,2,3,2,1,1,1,2,2,1,0,0,30,RM,Reg,Inside,BrkSide,Norm,Gable,AsbShng,BrkTil,N,No aplica,ConLw,Normal,0,1,1,1,0,0,0,0,0,0
903231130,51.0,6120,1931,1993,715.0,0,875,1.0,0.0,1,0,2,1,0,1.0,48,105000,156595.90333931442,0,5,7,3,3,3,1,4,1,3,3,0,1,2,30,RM,Reg,Corner,BrkSide,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
903232060,51.0,6120,1925,1999,960.0,0,995,0.0,0.0,1,0,2,1,0,1.0,0,115000,171509.7988954396,66,5,6,3,3,3,1,1,1,4,3,0,1,3,30,RM,Reg,Inside,BrkSide,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Abnorml,0,1,1,1,1,1,1,0,1,0
903234220,51.0,6120,1938,1950,952.0,0,1582,0.0,0.0,2,0,3,1,1,1.0,189,150000,223708.4333418777,184,5,6,3,3,2,1,2,1,3,3,4,1,2,50,RM,Reg,Inside,BrkSide,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
903236040,50.0,8635,1925,1950,1072.0,0,1072,1.0,0.0,1,0,2,1,0,5.0,0,126500,188660.7787849836,105,5,5,2,3,3,1,2,1,3,3,0,1,2,30,RM,Reg,Inside,BrkSide,Norm,Hip,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
903400220,51.0,11888,1916,1994,844.0,0,2134,0.0,0.0,2,0,5,1,0,2.0,0,214500,319903.05967888515,328,6,6,3,3,3,1,1,1,4,4,0,1,3,75,RL,IR1,Inside,BrkSide,PosN,Gable,Wd Sdng,BrkTil,N,Detchd,WD ,Normal,1,0,1,1,0,1,1,0,0,0
903425245,60.0,11414,1910,1993,728.0,0,2019,0.0,0.0,1,0,3,1,0,2.0,509,167500,249807.7505650968,135,7,8,4,4,3,1,1,1,3,4,0,1,3,70,RL,IR1,Corner,BrkSide,RRAn,Gable,HdBoard,BrkTil,N,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
903427120,57.0,8094,1915,1950,1048.0,0,1768,0.0,0.0,2,0,3,1,0,2.0,0,155000,231165.38111994037,150,6,6,3,3,3,1,1,1,4,3,0,1,2,70,RM,Reg,Inside,OldTown,Norm,Gable,MetalSd,PConc,Y,Detchd,WD ,Normal,1,1,1,1,0,1,1,0,0,0
903429080,50.0,2500,1915,2005,910.0,0,1826,1.0,0.0,1,1,4,1,1,1.0,0,155000,231165.38111994037,0,7,8,3,3,3,1,5,1,5,5,4,1,2,70,RM,Reg,Corner,OldTown,Norm,Gable,Stucco,PConc,Y,Attchd,WD ,Normal,1,1,1,1,1,0,1,0,0,0
903429110,68.0,9928,1915,1994,672.0,0,1944,0.0,0.0,2,0,3,1,0,1.0,24,179900,268300.98105469206,28,7,8,4,3,3,1,1,1,2,3,0,1,3,70,RM,Reg,Inside,OldTown,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,1,1,1,1,1,0,0,0,0,1
903430060,92.0,5520,1912,1950,755.0,371,2229,0.0,0.0,1,0,5,1,0,0.0,0,104000,155104.5137837019,228,6,6,3,3,3,1,1,1,5,3,0,0,0,75,RM,Reg,Corner,OldTown,Norm,Gable,Wd Sdng,CBlock,Y,No aplica,WD ,Abnorml,0,1,1,1,1,1,1,0,1,0
903430070,50.0,3000,1922,1950,1040.0,0,2128,0.0,0.0,2,0,4,2,0,0.0,0,62500,93211.8472257824,56,5,1,3,3,2,1,1,1,3,3,0,0,0,90,RM,Reg,Inside,OldTown,Norm,Hip,MetalSd,BrkTil,N,No aplica,WD ,Abnorml,1,0,1,1,1,0,1,0,0,0
903451090,57.0,6876,1927,1950,720.0,0,1930,1.0,0.0,2,0,4,1,0,1.0,0,149000,222217.0437862652,213,6,5,3,3,2,1,4,1,2,3,0,1,3,70,RM,Reg,Inside,IDOTRR,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
903458170,52.0,6240,1925,1950,780.0,360,1208,0.0,0.0,1,0,2,1,0,2.0,0,103000,153613.12422808938,135,4,5,3,3,3,1,4,1,3,3,0,1,3,30,RM,Reg,Inside,IDOTRR,Norm,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,1,1,1,1,0,1,1,0,0,0
903475100,60.0,5775,1915,2002,483.0,0,1427,0.0,0.0,1,0,3,1,0,1.0,0,123000,183440.9153403397,136,6,7,3,3,3,1,1,1,5,4,0,1,3,70,RM,IR2,Corner,OldTown,Feedr,Gable,Wd Sdng,BrkTil,Y,Attchd,WD ,Normal,0,0,0,1,1,1,1,0,0,0
903476090,41.0,5852,1902,2000,1020.0,0,1864,0.0,0.0,2,1,6,1,0,0.0,0,97500,145410.48167222054,290,7,5,2,3,2,1,3,1,3,3,0,0,0,190,RM,IR3,Corner,OldTown,Feedr,Gable,MetalSd,BrkTil,N,No aplica,WD ,Normal,0,0,1,1,0,1,0,0,0,0
903481120,60.0,5160,1927,1950,1204.0,0,1666,0.0,0.0,1,0,3,1,0,1.0,0,135000,201337.59000769,148,6,6,2,3,3,1,1,1,3,3,0,1,2,50,RM,Reg,Corner,IDOTRR,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
903481130,86.0,5160,1923,1950,858.0,0,892,1.0,0.0,1,0,1,1,0,0.0,0,70000,104397.26889287628,265,4,6,4,4,2,3,4,3,3,4,0,0,0,85,RM,Reg,Inside,IDOTRR,Norm,Hip,MetalSd,PConc,Y,No aplica,COD,Abnorml,1,1,1,1,1,0,0,0,0,0
903484110,60.0,10320,1915,1965,698.0,0,1403,1.0,0.0,1,1,3,1,0,1.0,0,116000,173001.18845105212,288,6,7,4,3,3,1,3,5,5,3,0,1,3,190,RM,Reg,Inside,IDOTRR,Artery,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,1,0,1,1,0,1,1,0,0,0
904100190,50.0,4280,1946,2001,560.0,0,704,0.0,1.0,1,0,2,1,0,1.0,0,88750,132360.823060611,24,4,9,4,2,3,1,1,1,5,2,0,1,3,20,RL,IR1,Inside,Sawyer,Norm,Gable,MetalSd,CBlock,Y,CarPort,WD ,Normal,0,1,1,1,0,1,1,0,0,0
904301060,60.0,10800,1987,1988,1200.0,0,1200,3.0,0.0,3,0,3,1,0,0.0,120,179000,266958.73045464075,0,5,5,3,4,4,4,6,1,3,3,0,0,0,90,RL,Reg,Inside,Edwards,Norm,Gable,Plywood,CBlock,Y,No aplica,WD ,Alloca,0,1,1,1,1,1,1,0,0,0
904301070,60.0,10800,1987,1988,1200.0,0,1200,3.0,0.0,3,0,3,1,0,0.0,120,179000,266958.73045464075,0,5,5,4,4,4,4,6,1,3,3,0,0,0,90,RL,Reg,Inside,Edwards,Norm,Gable,Plywood,CBlock,Y,No aplica,WD ,Alloca,0,1,1,1,1,1,1,0,0,0
904301100,65.0,10547,1978,1978,1152.0,0,1152,2.0,0.0,2,0,2,2,0,1.0,0,159900,238473.18994244168,0,5,5,3,4,4,4,6,1,3,3,0,1,3,90,RL,IR1,Inside,Edwards,Norm,Gable,Plywood,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
904301375,65.0,10020,1922,1950,683.0,0,904,1.0,0.0,0,1,1,1,0,0.0,0,61000,90974.76289236362,0,1,1,2,2,1,4,4,1,4,2,0,0,0,30,RL,IR1,Inside,Edwards,Norm,Gable,Wd Sdng,BrkTil,N,No aplica,WD ,Normal,0,0,0,1,0,0,1,0,0,0
904351200,54.0,6629,1925,1950,672.0,0,1369,1.0,0.0,2,0,3,1,0,1.0,147,103600,154507.9579614569,0,6,6,4,3,3,1,4,1,3,3,0,1,3,70,RH,Reg,Inside,Edwards,Artery,Gambrel,Wd Sdng,BrkTil,N,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
904351240,60.0,9780,1934,1950,585.0,0,1112,1.0,0.0,2,0,4,1,0,1.0,0,63000,93957.54200358863,0,5,3,3,3,3,1,1,1,3,3,0,1,1,50,RL,Reg,Inside,Edwards,Norm,Gable,MetalSd,PConc,N,Detchd,WD ,Normal,0,1,1,1,0,1,0,0,0,0
905101260,70.0,12886,1963,1999,520.0,0,1464,0.0,1.0,2,0,3,1,1,2.0,302,175000,260993.1722321907,100,5,6,3,4,3,3,5,1,5,3,3,2,3,80,RL,IR1,Inside,Sawyer,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,0,0
905101490,80.0,8816,1963,1963,1121.0,0,1121,1.0,0.0,1,0,3,1,0,2.0,0,139000,207303.14823014004,80,5,6,3,3,3,1,3,1,3,3,0,1,3,20,RL,Reg,Corner,Sawyer,Feedr,Gable,VinylSd,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
905103040,70.0,11184,1978,1978,918.0,0,1683,0.0,0.0,2,1,3,1,1,2.0,243,172500,257264.6983431594,0,6,5,3,3,3,1,2,3,4,3,3,2,3,60,RL,Reg,Inside,Sawyer,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905103070,75.0,11625,1967,1967,1052.0,0,1052,0.0,0.0,1,1,3,1,1,1.0,0,113500,169272.71456202082,215,5,6,3,3,3,1,4,1,3,3,1,3,3,20,RL,Reg,Inside,Sawyer,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
905105190,65.0,7800,1967,2004,864.0,0,899,0.0,0.0,1,0,3,1,0,1.0,64,130000,193880.64222962735,0,5,7,3,3,3,1,5,1,5,4,0,3,3,20,RL,Reg,Inside,Sawyer,Norm,Hip,HdBoard,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
905107310,72.0,8014,1978,1978,456.0,0,1034,0.0,1.0,1,0,3,1,1,2.0,0,149900,223559.2943863165,0,6,5,3,4,3,4,6,1,3,3,2,3,3,85,RL,IR1,CulDSac,Sawyer,Norm,Gable,Plywood,CBlock,Y,Basment,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905108190,72.0,7252,1982,1982,858.0,0,858,1.0,0.0,1,0,2,1,0,2.0,120,134900,201188.45105212872,0,5,5,3,4,3,3,6,1,3,3,0,1,3,85,RL,IR1,CulDSac,Sawyer,Norm,Hip,Wd Sdng,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905108220,74.0,8740,1982,1982,840.0,0,860,1.0,0.0,1,0,2,1,0,2.0,0,137000,204320.369118915,0,5,6,3,3,3,3,5,1,3,3,0,1,3,85,RL,IR1,Inside,Sawyer,Norm,Hip,HdBoard,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905200220,72.0,11616,1962,1962,1092.0,0,1092,0.0,1.0,1,0,3,1,1,1.0,0,139000,207303.14823014004,164,5,5,3,3,3,1,2,4,3,3,1,1,3,20,RL,Reg,Inside,Sawyer,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905200260,88.0,15400,1961,1961,552.0,259,1774,0.0,0.0,2,0,4,1,1,1.0,290,165000,246079.27667606552,40,5,5,3,3,4,1,1,1,3,3,3,1,3,80,RL,Reg,Inside,Sawyer,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905200350,88.0,15312,1960,1960,1138.0,0,1138,0.0,1.0,1,0,3,1,1,2.0,0,148000,220725.6542306527,140,6,5,3,3,3,3,4,1,5,3,3,2,3,80,RL,Reg,Inside,Sawyer,Norm,Hip,Wd Sdng,CBlock,Y,Attchd,COD,Normal,0,1,1,1,1,1,1,0,1,0
905225090,80.5,15584,1956,1956,825.0,0,2071,0.0,1.0,1,1,4,1,1,1.0,131,165000,246079.27667606552,28,5,5,3,3,3,2,1,1,5,3,3,1,3,80,RL,Reg,Inside,ClearCr,Norm,Hip,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905228050,72.0,9000,1947,1950,0.0,0,660,0.0,0.0,1,0,2,1,0,0.0,0,63900,95299.79260363991,100,2,2,3,0,0,0,0,0,2,2,0,0,0,20,RL,Reg,Corner,Sawyer,Norm,Gable,Wd Sdng,Slab,N,No aplica,WD ,Normal,0,1,1,1,1,0,0,0,0,0
905229040,80.5,11250,1957,1989,1104.0,0,1788,1.0,0.0,1,0,5,1,2,1.0,120,161500,240859.4132314217,0,4,5,3,3,3,3,1,1,5,3,3,1,3,50,RL,Reg,Inside,ClearCr,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,0,0,1,0,0,0
905325020,65.0,25095,1968,2003,1437.0,0,1473,2.0,0.0,1,0,1,1,2,1.0,0,143000,213268.7064525901,108,5,8,3,3,3,4,6,1,5,5,4,1,3,20,RL,IR1,Inside,ClearCr,Norm,Flat,Wd Sdng,CBlock,Y,Attchd,WD ,Partial,0,0,0,0,1,1,1,0,0,0
905377010,65.0,17140,1956,1956,1134.0,0,1229,0.0,0.0,1,0,3,1,0,1.0,0,135000,201337.59000769,0,4,6,3,3,3,1,5,1,5,3,0,2,3,20,RL,Reg,Inside,Edwards,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
905377130,65.0,12342,1940,1950,861.0,0,861,0.0,0.0,1,0,1,1,0,2.0,158,82500,123039.63833803276,0,4,5,3,3,3,1,4,1,5,3,0,1,3,30,RL,IR1,Inside,Edwards,Norm,Gable,VinylSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905401100,80.5,10708,1955,1993,1617.0,0,1867,1.0,0.0,1,0,2,1,3,1.0,476,190000,283364.0155663785,142,5,5,3,3,3,1,2,4,5,3,4,3,3,20,RL,IR1,Inside,ClearCr,Norm,Hip,Wd Sdng,CBlock,Y,Attchd,COD,Normal,0,1,1,1,0,1,1,0,1,0
905402060,65.0,13680,1955,1955,0.0,0,1733,0.0,0.0,2,0,4,1,1,2.0,0,139600,208197.98196350757,0,3,5,3,0,0,0,0,0,5,3,4,1,3,20,RL,IR1,CulDSac,Edwards,Norm,Hip,BrkFace,Slab,Y,Attchd,WD ,Normal,0,1,1,1,0,0,1,0,0,0
905402070,65.0,15635,1954,1954,0.0,0,1383,0.0,0.0,1,0,2,1,0,2.0,0,122000,181949.52578472724,200,4,5,3,0,0,0,0,0,3,3,0,1,2,20,RL,IR1,CulDSac,Edwards,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,0,0
905450020,73.0,9855,1956,1956,1436.0,0,1689,0.0,0.0,1,0,3,1,1,2.0,0,127500,190152.16834059608,0,6,5,3,3,3,1,1,1,2,3,4,1,3,20,RL,Reg,Corner,Edwards,Norm,Hip,Wd Sdng,CBlock,Y,Attchd,COD,Normal,0,1,1,1,1,1,1,0,1,0
905451300,68.0,9571,1956,1956,1073.0,0,1073,1.0,0.0,1,0,2,1,0,1.0,0,121500,181203.83100692095,0,5,5,3,3,3,1,3,1,3,3,0,1,3,20,RL,Reg,Inside,Edwards,Norm,Hip,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,0,1,1,0,1,0
905451340,68.0,9571,1958,1958,1276.0,0,1276,0.0,0.0,1,0,3,1,0,1.0,0,60000,89483.3733367511,0,5,3,2,3,2,1,1,1,3,3,0,1,3,20,RL,Reg,Inside,Edwards,Norm,Gable,BrkComm,CBlock,Y,Attchd,COD,Abnorml,0,1,1,1,0,0,1,0,0,0
905452040,50.0,9350,1946,1950,747.0,0,1639,0.0,0.0,1,1,3,1,1,1.0,0,154400,230270.5473865728,50,6,7,3,3,3,1,4,1,5,4,4,1,3,60,RL,Reg,Inside,Edwards,Norm,Hip,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,0,1,1,1,1,1,0,0,0
905452050,50.0,9340,1941,1950,672.0,0,672,1.0,0.0,1,0,2,1,0,1.0,0,113000,168527.01978421456,113,4,6,3,3,3,1,3,1,3,3,0,1,3,30,RL,Reg,Inside,Edwards,Norm,Hip,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
905475160,62.0,7440,1954,1954,1089.0,0,1089,1.0,0.0,1,0,3,1,1,1.0,328,125000,186423.6944515648,0,5,6,3,4,3,1,4,1,3,3,4,2,3,20,RL,Reg,Inside,Edwards,Norm,Gable,Wd Sdng,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,1,0
905475500,65.0,11500,1957,1957,0.0,0,845,0.0,0.0,1,0,3,1,0,1.0,186,84000,125276.72267145154,0,4,3,4,0,0,0,0,0,5,3,0,1,3,20,RL,IR1,CulDSac,Edwards,Norm,Gable,Wd Sdng,Slab,N,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
905476230,42.0,4235,1984,1984,1049.0,0,1049,1.0,0.0,2,0,2,1,0,1.0,0,139500,208048.8430079463,105,5,5,3,4,3,2,6,5,3,4,0,3,3,120,RL,Reg,Inside,Edwards,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905478030,60.0,11409,1949,2008,768.0,0,1716,0.0,0.0,1,1,3,1,1,1.0,0,131000,195372.0317852399,160,5,4,3,3,3,1,2,1,4,3,4,1,3,50,RL,Reg,Inside,Edwards,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,0,0
905480030,60.0,9060,1939,1950,560.0,0,1258,0.0,0.0,1,0,2,1,0,1.0,0,105000,156595.90333931442,0,6,5,3,3,3,2,3,1,3,3,0,1,3,50,RL,Reg,Inside,Edwards,Norm,Gable,WdShing,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,1,0
905480210,60.0,9084,1940,1950,755.0,0,1510,1.0,0.0,1,0,4,1,1,1.0,120,108000,161070.07200615198,0,4,5,3,3,3,2,1,1,3,3,4,1,2,70,RL,Reg,Inside,Edwards,Artery,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,1,0
906201021,74.0,10778,1990,1991,1054.0,0,1061,1.0,0.0,1,1,1,1,0,2.0,114,162000,241605.108009228,36,7,6,3,4,3,1,6,5,4,4,0,1,3,80,RL,IR1,Inside,SawyerW,Feedr,Gable,HdBoard,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906201050,66.0,19255,1983,1983,520.0,0,1338,0.0,0.0,1,1,2,1,1,2.0,0,156500,233402.46545335912,0,6,5,3,4,3,3,3,6,4,4,1,1,3,80,RL,IR1,Inside,SawyerW,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,0,1
906201130,79.0,12327,1983,2009,1496.0,0,2132,1.0,0.0,1,1,1,1,1,2.0,349,316600,472173.9333069233,40,8,8,3,4,3,4,6,1,5,4,4,3,4,50,RL,IR1,Inside,SawyerW,Norm,Gable,Wd Sdng,CBlock,Y,BuiltIn,WD ,Normal,0,0,0,1,1,0,1,0,0,0
906203120,90.0,14684,1990,1991,2158.0,0,2196,0.0,0.0,2,0,3,1,1,3.0,84,271900,405508.8201710437,70,7,7,3,4,3,2,5,4,4,4,3,2,3,20,RL,IR1,CulDSac,SawyerW,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906223060,75.0,9317,1993,1993,740.0,0,1775,1.0,0.0,2,1,3,1,1,2.0,234,213000,317665.9753454664,264,7,5,3,4,3,1,5,1,5,4,3,1,3,60,RL,Reg,Inside,SawyerW,Norm,Gable,HdBoard,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906223080,85.0,10560,1993,1994,1079.0,0,1879,1.0,0.0,2,1,3,1,1,2.0,400,239900,357784.35439144314,244,7,5,4,4,4,1,6,1,5,4,3,2,3,60,RL,Reg,Corner,SawyerW,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
906223210,80.0,9828,1995,1995,1128.0,0,2020,0.0,0.0,2,1,3,1,1,2.0,0,239500,357187.7985691981,155,8,5,3,4,3,1,6,1,5,4,3,2,3,60,RL,IR1,Inside,SawyerW,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906226060,120.0,26400,1880,2007,0.0,0,2016,0.0,0.0,1,0,4,1,1,2.0,0,131000,195372.0317852399,0,5,7,3,0,0,0,0,0,5,3,3,1,3,70,RL,Reg,FR2,SawyerW,Feedr,Gable,HdBoard,PConc,Y,Attchd,WD ,Normal,0,0,1,1,1,0,0,0,0,0
906226070,64.0,7018,1979,1979,0.0,0,1535,0.0,0.0,2,0,4,2,0,2.0,0,118964,177421.66709388763,0,5,5,2,0,0,0,0,0,3,3,0,1,3,90,RL,Reg,Inside,SawyerW,Norm,Gable,HdBoard,Slab,Y,Attchd,WD ,Alloca,0,0,1,1,1,1,1,0,0,0
906226080,64.0,7018,1979,1979,1086.0,0,1224,2.0,0.0,0,2,2,2,2,2.0,120,153337,228685.20028895672,0,5,5,3,4,3,3,6,1,3,3,3,1,3,90,RL,Reg,Inside,SawyerW,Feedr,Gable,Plywood,CBlock,Y,Detchd,WD ,Alloca,0,0,1,1,1,1,1,0,0,0
906226090,64.0,7018,1979,1979,0.0,0,2228,0.0,0.0,2,0,6,2,0,2.0,73,147983,220700.3006082073,0,5,5,3,0,0,0,0,0,3,3,0,1,3,90,RL,Reg,Inside,SawyerW,Feedr,Gable,HdBoard,Slab,Y,Detchd,WD ,Alloca,0,1,1,1,1,1,1,0,0,0
906226100,64.0,7018,1979,1979,0.0,0,1535,0.0,0.0,2,0,4,2,0,2.0,0,118858,177263.5798009927,0,5,5,3,0,0,0,0,0,3,3,0,1,3,90,RL,Reg,Inside,SawyerW,Norm,Gable,HdBoard,Slab,Y,Attchd,WD ,Alloca,0,0,1,1,1,1,1,0,1,0
906226110,64.0,7018,1979,1979,0.0,0,1535,0.0,0.0,2,0,4,2,0,2.0,0,118858,177263.5798009927,0,5,5,3,0,0,0,0,0,3,3,0,1,3,90,RL,Reg,Inside,SawyerW,Norm,Gable,Plywood,Slab,Y,Attchd,WD ,Alloca,0,0,1,1,1,1,1,0,0,0
906226120,64.0,7018,1979,1979,0.0,0,2240,0.0,0.0,2,0,6,2,0,2.0,154,142953,213198.61114347636,0,5,5,3,0,0,0,0,0,3,3,0,1,3,90,RL,Reg,Inside,SawyerW,Feedr,Gable,Plywood,Slab,Y,Detchd,WD ,Alloca,0,1,1,1,1,1,1,0,0,0
906226130,64.0,7040,1979,1979,1094.0,0,1229,2.0,0.0,0,2,2,2,2,2.0,120,148325,221210.3558362268,0,5,5,3,4,3,3,6,1,3,4,3,1,3,90,RL,Reg,Inside,SawyerW,Feedr,Gable,Plywood,CBlock,Y,Detchd,WD ,Alloca,0,1,1,1,1,1,1,0,0,0
906226140,64.0,7007,1979,1979,0.0,0,1513,0.0,0.0,2,0,4,2,0,2.0,0,113722,169603.80304336682,0,5,5,3,0,0,0,0,0,3,3,0,1,3,90,RL,Reg,Inside,SawyerW,Norm,Gable,HdBoard,Slab,Y,Attchd,WD ,Alloca,0,0,1,1,1,1,1,0,0,0
906230010,67.0,11855,2000,2000,1168.0,0,2787,2.0,0.0,4,2,6,2,2,4.0,312,269500,401929.4852375737,0,7,5,3,5,3,1,6,1,5,3,3,3,3,90,RL,Reg,Inside,SawyerW,Norm,Hip,VinylSd,PConc,Y,BuiltIn,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906230020,67.0,7939,2000,2000,1168.0,0,2787,2.0,0.0,4,2,6,2,2,4.0,312,269500,401929.4852375737,0,7,5,3,5,3,1,6,1,5,3,3,3,3,90,RL,Reg,Inside,SawyerW,Feedr,Hip,VinylSd,PConc,Y,BuiltIn,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906230030,67.0,7976,2000,2000,1168.0,0,2787,2.0,0.0,4,2,6,2,2,4.0,312,269500,401929.4852375737,0,7,5,3,5,3,1,6,1,5,3,3,3,3,90,RL,Reg,Inside,SawyerW,Feedr,Hip,VinylSd,PConc,Y,BuiltIn,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906340100,84.0,10933,2009,2009,1555.0,0,1680,1.0,0.0,1,1,1,1,1,3.0,185,323262,482109.5705264139,24,9,5,3,5,3,4,6,1,5,5,4,3,3,20,RL,Reg,Inside,CollgCr,Norm,Hip,VinylSd,PConc,Y,Attchd,New,Partial,0,1,1,1,1,1,1,0,0,0
906340110,79.0,10637,2007,2008,1705.0,0,1718,1.0,0.0,2,0,3,1,1,3.0,208,297000,442942.6980169179,44,8,5,3,5,3,4,6,1,5,4,4,2,3,20,RL,Reg,Inside,CollgCr,Norm,Hip,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906340120,61.0,10226,2008,2008,1622.0,0,1630,1.0,0.0,2,0,3,1,1,3.0,172,295493,440695.17395660985,42,8,5,3,5,3,4,1,1,5,5,4,2,3,20,RL,IR1,Inside,CollgCr,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906340130,65.0,10816,2008,2008,1720.0,0,1720,1.0,0.0,2,0,3,1,1,3.0,208,332000,495141.3324633561,104,9,5,3,5,3,4,6,1,5,5,4,2,3,20,RL,IR1,Inside,CollgCr,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
906378110,71.0,9178,2008,2008,1468.0,0,1468,0.0,0.0,2,0,3,1,1,3.0,192,239900,357784.35439144314,142,8,5,3,4,3,3,1,1,5,4,4,2,3,20,RL,Reg,Inside,CollgCr,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
