Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,FunctioNo aplical,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,SalePrice_Present
876,907290070,20,RL,70.0,9100,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,No aplica,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1212.0,1212.0,GasA,Ex,Y,SBrkr,1212,0,0,1212,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No aplica,Attchd,2001.0,RFn,2.0,573.0,TA,TA,Y,356,0,0,0,0,0,No aplica,No aplica,No aplica,0,6,2009,WD ,Normal,178000,265467.34089902823
877,907290090,20,RL,75.0,9750,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1630.0,1630.0,GasA,Ex,Y,SBrkr,1630,0,0,1630,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2.0,451.0,TA,TA,Y,74,234,0,0,0,0,No aplica,No aplica,No aplica,0,10,2009,WD ,Normal,213000,317665.9753454664
878,907290180,120,RM,,4435,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,163.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,No aplica,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,No aplica,No aplica,No aplica,0,6,2009,WD ,Normal,144000,214760.09600820264
879,907290210,120,RM,,4435,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,163.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,No aplica,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,No aplica,No aplica,No aplica,0,5,2009,WD ,Normal,140000,208794.53778575256
880,907410130,20,RL,85.0,10200,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1478.0,Unf,0.0,100.0,1578.0,GasA,Ex,Y,SBrkr,1602,0,0,1602,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,810.0,TA,TA,Y,0,48,0,0,195,0,No aplica,No aplica,No aplica,0,1,2009,WD ,Normal,293200,437275.4177055904
881,907412020,60,RL,65.0,9313,Pave,No aplica,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,No aplica,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No aplica,Attchd,2004.0,RFn,2.0,572.0,TA,TA,Y,187,56,0,0,0,0,No aplica,No aplica,No aplica,0,4,2009,WD ,Normal,190000,283364.0155663785
882,907414020,20,RL,63.0,8487,Pave,No aplica,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,1480.0,1500.0,GasA,Ex,Y,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No aplica,Attchd,2004.0,RFn,2.0,570.0,TA,TA,Y,192,36,0,0,0,0,No aplica,No aplica,No aplica,0,8,2009,WD ,Normal,190000,283364.0155663785
883,907414080,60,RL,64.0,8633,Pave,No aplica,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,No aplica,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1476,1.0,0.0,2,1,3,1,Gd,7,Typ,0,No aplica,Attchd,2005.0,Fin,2.0,540.0,TA,TA,Y,100,35,0,0,0,0,No aplica,No aplica,No aplica,0,2,2009,WD ,Normal,173500,258756.08789877192
884,907420040,60,RL,85.0,11069,Pave,No aplica,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,No aplica,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,608.0,608.0,GasA,Ex,Y,SBrkr,608,788,0,1396,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,440.0,TA,TA,Y,100,36,0,0,0,0,No aplica,No aplica,No aplica,0,7,2009,WD ,Normal,170000,253536.2244541281
885,908102050,20,RL,67.0,8777,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,No aplica,0.0,TA,TA,CBlock,No aplica,No aplica,No aplica,No aplica,0.0,No aplica,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,1126,0,0,1126,0.0,0.0,2,0,2,1,Gd,5,Typ,0,No aplica,Detchd,2002.0,Fin,2.0,520.0,TA,TA,N,0,96,0,0,0,0,No aplica,MnPrv,No aplica,0,5,2009,WD ,Normal,108000,161070.07200615198
886,908102270,20,RL,75.0,9937,Pave,No aplica,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,No aplica,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637.0,Unf,0.0,849.0,1486.0,GasA,Ex,Y,SBrkr,1486,0,0,1486,1.0,0.0,1,0,3,1,TA,7,Typ,0,No aplica,Detchd,1968.0,Fin,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,No aplica,MnPrv,No aplica,0,3,2009,WD ,Normal,167000,249062.05578729056
887,908102290,20,RL,67.0,8877,Pave,No aplica,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,No aplica,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0.0,126.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,0,0,0,No aplica,No aplica,No aplica,0,5,2009,WD ,Normal,100000,149138.95556125182
888,908128060,85,RL,64.0,7301,Pave,No aplica,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,Gd,TA,Slab,No aplica,No aplica,No aplica,No aplica,0.0,No aplica,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,495,1427,0,1922,0.0,0.0,3,0,4,1,Gd,7,Typ,1,Ex,BuiltIn,2003.0,RFn,2.0,672.0,TA,TA,Y,0,0,177,0,0,0,No aplica,No aplica,No aplica,0,7,2009,ConLD,Normal,198500,296040.8267890849
889,908151050,60,RL,75.0,7950,Pave,No aplica,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,155.0,690.0,GasA,TA,Y,SBrkr,698,728,0,1426,0.0,0.0,1,1,3,1,TA,6,Typ,0,No aplica,Attchd,1977.0,Fin,2.0,440.0,TA,TA,Y,252,0,0,0,0,0,No aplica,MnPrv,No aplica,0,7,2009,WD ,Normal,159500,237876.63412019666
890,908152035,20,RL,80.0,10682,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1960,1971,Gable,CompShg,HdBoard,HdBoard,No aplica,0.0,TA,TA,CBlock,TA,TA,No,GLQ,399.0,Unf,0.0,615.0,1014.0,GasA,TA,Y,SBrkr,1149,0,0,1149,1.0,0.0,1,0,3,1,TA,7,Min1,0,No aplica,2Types,1968.0,Fin,1.0,544.0,TA,TA,Y,0,240,0,0,0,0,No aplica,MnPrv,No aplica,0,7,2009,WD ,Normal,127000,189406.47356278982
891,908152100,80,RL,72.0,7200,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,631.0,Unf,0.0,410.0,1041.0,GasA,Ex,Y,SBrkr,1125,0,0,1125,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Detchd,1977.0,Unf,1.0,352.0,TA,TA,Y,296,0,0,0,0,0,No aplica,GdWo,No aplica,0,10,2009,WD ,Abnorml,125000,186423.69445156478
892,908154040,20,RL,86.0,13286,Pave,No aplica,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234.0,Unf,0.0,464.0,1698.0,GasA,Ex,Y,SBrkr,1698,0,0,1698,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3.0,768.0,TA,TA,Y,327,64,0,0,0,0,No aplica,No aplica,No aplica,0,2,2009,WD ,Normal,320000,477244.65779600583
893,908186080,180,RM,35.0,3675,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,Wood,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,TA,5,Typ,0,No aplica,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,28,0,0,0,0,No aplica,No aplica,No aplica,0,4,2009,WD ,Normal,145500,216997.18034162142
894,908201040,20,RL,50.0,9405,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,No aplica,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,Ex,Y,SBrkr,698,0,0,698,0.0,1.0,1,0,2,1,TA,4,Typ,0,No aplica,No aplica,0.0,No aplica,0.0,0.0,No aplica,No aplica,Y,0,200,0,0,0,0,No aplica,No aplica,No aplica,0,6,2009,WD ,Normal,118000,175983.96756227716
895,908203090,20,RL,64.0,6410,Pave,No aplica,Reg,HLS,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,AsbShng,AsbShng,No aplica,0.0,TA,TA,CBlock,TA,TA,No,LwQ,332.0,Rec,243.0,301.0,876.0,GasA,TA,Y,FuseA,876,0,0,876,0.0,0.0,1,0,3,1,TA,5,Typ,0,No aplica,Detchd,1959.0,Unf,1.0,320.0,TA,TA,Y,0,0,0,0,0,0,No aplica,MnPrv,No aplica,0,3,2009,WD ,Normal,85000,126768.11222706405
896,908225290,20,RL,70.0,11767,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,No aplica,0.0,TA,TA,CBlock,Fa,TA,Mn,Rec,1078.0,Unf,0.0,0.0,1078.0,GasA,TA,Y,FuseA,1368,0,0,1368,1.0,0.0,1,0,3,1,TA,6,Min1,0,No aplica,Attchd,1950.0,RFn,1.0,195.0,TA,TA,Y,0,41,211,0,0,0,No aplica,No aplica,Shed,900,6,2009,WD ,Normal,120000,178966.7466735022
897,908225370,50,RL,50.0,8405,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,No aplica,0.0,TA,TA,Slab,No aplica,No aplica,No aplica,No aplica,0.0,No aplica,0.0,0.0,0.0,Wall,TA,N,FuseF,1088,441,0,1529,0.0,0.0,2,0,4,1,TA,9,Mod,0,No aplica,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,92,0,185,0,0,0,No aplica,No aplica,No aplica,0,4,2009,WD ,Normal,98000,146156.1764500268
898,908229020,30,RL,56.0,4060,Pave,No aplica,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,4,Typ,0,No aplica,No aplica,0.0,No aplica,0.0,0.0,No aplica,No aplica,Y,0,96,0,0,0,0,No aplica,No aplica,No aplica,0,7,2009,WD ,Normal,99900,148989.81660569058
899,908250030,20,RL,74.0,10206,Pave,No aplica,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,No aplica,0.0,TA,TA,Slab,No aplica,No aplica,No aplica,No aplica,0.0,No aplica,0.0,0.0,0.0,GasW,Fa,N,FuseF,944,0,0,944,0.0,0.0,1,0,2,1,Fa,4,Min1,0,No aplica,Detchd,1956.0,Unf,2.0,528.0,TA,Fa,Y,0,0,0,0,0,0,No aplica,No aplica,No aplica,0,7,2009,WD ,Normal,82000,122293.9435602265
900,908275040,90,RL,65.0,10926,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1678.0,1678.0,GasA,TA,Y,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,TA,10,Typ,0,No aplica,No aplica,0.0,No aplica,0.0,0.0,No aplica,No aplica,Y,0,0,0,0,0,0,No aplica,No aplica,No aplica,0,8,2009,WD ,Normal,119900,178817.60771794093
901,908275110,20,RL,70.0,11767,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,259.0,TA,TA,CBlock,TA,TA,No,Rec,546.0,Unf,0.0,604.0,1150.0,GasA,Ex,Y,SBrkr,1560,0,0,1560,0.0,0.0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0,0,0,0,0,0,No aplica,No aplica,No aplica,0,5,2009,WD ,Normal,103500,154358.81900589564
902,908276150,20,RL,,8926,Pave,No aplica,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,No aplica,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,FuseA,960,0,0,960,0.0,0.0,1,0,3,1,TA,5,Typ,0,No aplica,Basment,1956.0,Unf,1.0,288.0,TA,TA,Y,64,0,0,0,160,0,No aplica,MnPrv,No aplica,0,10,2009,COD,Abnorml,112000,167035.63022860204
903,909101010,50,RL,67.0,12354,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Gd,Y,SBrkr,684,512,0,1196,0.0,0.0,1,0,3,1,Gd,7,Typ,0,No aplica,Detchd,2005.0,Unf,2.0,528.0,TA,TA,Y,0,46,0,0,0,0,No aplica,GdPrv,Shed,800,8,2009,ConLI,Normal,110000,164052.85111737702
904,909101100,50,RL,45.0,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,TA,TA,CBlock,TA,TA,No,Rec,626.0,Unf,0.0,94.0,720.0,GasA,Ex,Y,SBrkr,854,444,0,1298,0.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Detchd,1940.0,Unf,1.0,256.0,TA,TA,Y,84,0,0,0,0,0,No aplica,No aplica,No aplica,0,9,2009,WD ,Normal,122000,181949.52578472724
905,909101140,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,Ex,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,TA,6,Min2,0,No aplica,Detchd,1977.0,Unf,2.0,660.0,TA,TA,Y,0,68,0,0,0,0,No aplica,No aplica,No aplica,0,7,2009,WD ,Normal,117000,174492.57800666464
906,909129090,50,RH,70.0,6300,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,88.0,TA,TA,PConc,TA,Fa,No,LwQ,832.0,Unf,0.0,0.0,832.0,GasA,TA,Y,SBrkr,832,436,0,1268,0.0,0.0,1,1,3,1,TA,7,Typ,2,Gd,Basment,1938.0,Unf,1.0,250.0,TA,TA,Y,0,0,55,0,0,0,No aplica,No aplica,No aplica,0,7,2009,WD ,Abnorml,160000,238622.32889800292
907,909129100,50,RH,55.0,4500,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,No aplica,0.0,TA,TA,BrkTil,TA,TA,No,Rec,182.0,Unf,0.0,611.0,793.0,GasA,Ex,Y,SBrkr,848,672,0,1520,0.0,0.0,1,0,3,1,TA,6,Typ,0,No aplica,Detchd,1968.0,Unf,1.0,281.0,TA,TA,Y,0,0,56,0,0,0,No aplica,No aplica,No aplica,0,7,2009,WD ,Abnorml,159434,237778.20240952625
908,909175080,30,RL,60.0,8400,Pave,No aplica,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290.0,Unf,0.0,0.0,290.0,GasA,TA,N,FuseF,438,0,0,438,0.0,0.0,1,0,1,1,Fa,3,Typ,0,No aplica,Detchd,1930.0,Unf,1.0,246.0,TA,TA,N,0,0,0,0,0,0,No aplica,No aplica,No aplica,0,1,2009,WD ,Normal,60000,89483.3733367511
909,909178160,50,RL,60.0,9900,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,No aplica,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,778.0,778.0,GasA,TA,Y,SBrkr,944,545,0,1489,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,335,0,0,0,0,0,No aplica,GdWo,No aplica,0,7,2009,WD ,Normal,139500,208048.8430079463
910,909179020,75,RL,102.0,15863,Pave,No aplica,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,Gable,CompShg,Wd Sdng,Plywood,No aplica,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,523.0,Unf,0.0,301.0,824.0,GasA,Ex,Y,SBrkr,1687,998,397,3082,1.0,0.0,2,1,5,1,TA,12,Typ,2,TA,Basment,1970.0,Fin,2.0,672.0,TA,TA,Y,136,63,0,0,0,0,No aplica,No aplica,No aplica,0,8,2009,WD ,Normal,197000,293803.7424556661
911,909250080,70,RL,43.0,5707,Pave,No aplica,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,583.0,583.0,GasA,Gd,Y,FuseF,647,595,0,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1926.0,Unf,1.0,180.0,Fa,TA,Y,329,96,0,0,0,0,No aplica,No aplica,No aplica,0,3,2009,WD ,Normal,105000,156595.90333931442
912,909250220,50,RL,65.0,7804,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,No aplica,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,No aplica,MnPrv,No aplica,0,12,2009,WD ,Normal,135000,201337.59000768996
913,909251050,30,RL,64.0,8574,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,No aplica,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,1232,0,0,1232,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Detchd,1916.0,Unf,2.0,440.0,TA,TA,Y,0,0,180,0,0,0,No aplica,No aplica,No aplica,0,10,2009,WD ,Normal,147500,219979.95945284644
914,909251170,50,RL,51.0,6171,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,No aplica,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,264.0,Unf,0.0,712.0,976.0,GasA,Ex,Y,SBrkr,1160,448,0,1608,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,216.0,Fa,TA,Y,147,16,0,0,0,0,No aplica,MnPrv,No aplica,0,10,2009,WD ,Normal,137450,204991.49441894065
915,909252020,70,RL,60.0,7200,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,Ex,Y,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,1,Gd,6,Typ,0,No aplica,Detchd,1971.0,RFn,2.0,576.0,TA,TA,Y,256,0,0,0,0,0,No aplica,MnPrv,No aplica,0,4,2009,WD ,Normal,155000,231165.38111994034
916,909253010,50,RL,57.0,7558,Pave,No aplica,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,No aplica,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,Gd,Y,SBrkr,1172,741,0,1913,0.0,0.0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2.0,342.0,Fa,Fa,Y,0,0,0,0,0,0,No aplica,No aplica,No aplica,0,3,2009,WD ,Normal,177000,263975.9513434157
917,909253180,50,RL,52.0,6292,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,861.0,861.0,GasA,Gd,Y,SBrkr,877,600,0,1477,0.0,1.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1928.0,Unf,1.0,216.0,TA,TA,Y,0,50,0,0,0,0,No aplica,No aplica,No aplica,0,8,2009,WD ,Normal,145000,216251.48556381516
918,909254010,70,RL,53.0,7155,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1918,1990,Gambrel,CompShg,Wd Sdng,Wd Sdng,No aplica,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,628,600,0,1228,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1918.0,Unf,1.0,215.0,Fa,TA,Y,0,113,0,0,195,0,No aplica,MnPrv,No aplica,0,5,2009,WD ,Normal,137000,204320.369118915
919,909257050,70,RL,53.0,10918,Pave,No aplica,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,No aplica,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,1276.0,1276.0,GasA,Ex,Y,SBrkr,1276,804,0,2080,0.0,0.0,1,1,3,1,Gd,9,Typ,2,Gd,Detchd,1926.0,Unf,1.0,282.0,TA,TA,Y,0,0,0,0,145,0,No aplica,MnPrv,No aplica,0,6,2009,WD ,Normal,234000,348985.1560133293
